food_name,food_category,portion_size,portion_unit,calories,protein,fat,carbohydrates,fiber,vitamin_a,vitamin_c,vitamin_d,vitamin_e,calcium,iron,potassium,sodium
rice,grain,490.0,g,610.5,12.7,1.4,131.5,1.9,0.0,0.0,0.0,0.5,47.0,0.9,164.4,4.7
pasta,grain,379.5,g,518.2,19.8,4.4,98.9,7.1,0.0,0.0,0.0,0.2,27.7,5.1,174.1,23.7
cucumber,vegetable,27.2,g,4.5,0.2,0.0,1.1,0.1,29.6,0.8,0.0,0.0,4.5,0.1,41.4,0.6
tofu,protein,453.1,g,356.3,37.5,22.5,8.9,1.4,0.0,0.0,0.0,0.0,609.4,6.6,567.2,32.8
orange,fruit,72.0,g,35.4,0.7,0.1,9.0,1.8,169.5,40.1,0.0,0.1,30.1,0.1,136.4,0.0
chicken_breast,protein,383.5,g,656.7,123.4,14.3,0.0,0.0,23.9,0.0,0.0,0.9,59.7,4.1,1018.9,294.5
cheese,dairy,342.0,g,1324.0,82.3,108.7,4.3,0.0,872.8,0.0,2.0,0.7,2374.6,2.2,322.8,2045.3
banana,fruit,340.7,g,305.4,3.8,1.0,78.9,8.9,10.3,29.9,0.0,0.3,17.2,0.9,1228.4,3.4
strawberry,fruit,437.9,g,142.0,3.1,1.3,35.5,8.9,4.4,260.9,0.0,1.3,71.0,1.8,678.9,4.4
walnut,nut,383.5,g,2432.1,55.8,241.7,52.1,24.9,0.0,4.8,0.0,2.6,364.4,10.8,1640.0,7.4
cheese,dairy,326.6,g,1276.6,79.4,104.8,4.1,0.0,841.5,0.0,1.9,0.7,2289.6,2.2,311.2,1972.0
carrot,vegetable,195.2,g,76.0,1.7,0.4,18.5,5.2,1548.7,10.9,0.0,1.2,61.2,0.6,593.5,128.0
bread,grain,45.7,g,117.4,4.0,1.4,21.7,1.2,0.0,0.0,0.0,0.1,21.7,1.6,51.0,217.6
walnut,nut,432.9,g,2699.1,61.9,268.3,57.8,27.7,0.0,5.4,0.0,2.9,404.5,12.0,1820.0,8.3
cucumber,vegetable,366.4,g,61.1,2.7,0.4,15.3,1.9,401.0,10.7,0.0,0.1,61.1,1.1,561.4,7.6
quinoa,grain,357.5,g,431.4,15.8,6.8,79.1,10.1,0.0,0.0,0.0,2.3,61.1,5.4,618.3,25.2
spinach,vegetable,400.1,g,92.3,11.6,1.6,16.1,8.8,1882.6,112.8,0.0,8.1,397.4,10.9,2239.9,317.1
tofu,protein,259.4,g,189.7,20.0,12.0,4.7,0.7,0.0,0.0,0.0,0.0,324.5,3.5,302.0,17.5
strawberry,fruit,236.6,g,78.6,1.7,0.7,19.6,4.9,2.5,144.4,0.0,0.7,39.3,1.0,375.8,2.5
almond,nut,151.8,g,880.0,31.9,76.0,33.4,19.0,0.0,0.0,0.0,39.0,408.9,5.6,1114.1,1.5
grape,fruit,232.9,g,142.5,1.4,0.5,36.8,2.1,6.9,7.4,0.0,0.4,23.0,0.8,439.0,4.6
rice,grain,435.0,g,559.9,11.6,1.3,120.6,1.7,0.0,0.0,0.0,0.5,43.1,0.9,150.7,4.3
tofu,protein,312.6,g,242.3,25.5,15.3,6.1,1.0,0.0,0.0,0.0,0.0,414.5,4.5,385.8,22.3
spinach,vegetable,324.1,g,75.4,9.5,1.3,13.1,7.2,1538.0,92.2,0.0,6.7,324.7,8.9,1829.9,259.1
beef,protein,346.1,g,827.7,86.1,49.7,0.0,0.0,0.0,0.0,0.0,0.4,59.6,8.6,1052.8,238.4
oatmeal,grain,270.5,g,191.5,6.8,3.9,33.8,4.8,0.0,0.0,0.0,0.2,138.0,1.7,171.8,138.0
salmon,protein,134.3,g,275.3,33.1,15.9,0.0,0.0,197.2,5.2,14.6,4.7,11.9,0.4,480.4,78.1
walnut,nut,111.1,g,693.3,15.9,68.9,14.8,7.1,0.0,1.4,0.0,0.7,103.9,3.1,467.5,2.1
almond,nut,122.2,g,737.4,26.7,63.7,28.0,15.9,0.0,0.0,0.0,32.6,342.6,4.7,933.6,1.3
spinach,vegetable,60.5,g,13.9,1.7,0.2,2.4,1.3,282.7,16.9,0.0,1.2,59.7,1.6,336.4,47.6
butter,dairy,294.2,g,2048.0,2.6,231.4,0.3,0.0,1953.8,0.0,4.3,6.6,68.6,0.1,68.6,31.4
egg,protein,275.1,g,410.5,34.4,29.1,2.9,0.0,423.8,0.0,5.3,2.8,148.3,4.6,365.5,328.4
pasta,grain,271.8,g,360.5,13.8,3.0,68.8,5.0,0.0,0.0,0.0,0.2,19.3,3.6,121.1,16.5
carrot,vegetable,84.7,g,33.2,0.7,0.2,8.1,2.3,675.7,4.8,0.0,0.5,26.7,0.2,259.0,55.8
beef,protein,374.0,g,925.3,96.2,55.5,0.0,0.0,0.0,0.0,0.0,0.4,66.6,9.6,1177.0,266.5
milk,dairy,423.2,g,175.5,14.2,4.2,20.9,0.0,192.2,3.8,5.0,0.3,472.1,0.1,626.7,183.8
cucumber,vegetable,458.6,g,70.2,3.1,0.4,17.6,2.2,460.8,12.3,0.0,0.1,70.2,1.2,645.2,8.8
almond,nut,362.5,g,2154.7,78.2,186.1,81.9,46.5,0.0,0.0,0.0,95.4,1001.1,13.8,2727.8,3.7
walnut,nut,377.9,g,2475.7,56.8,246.1,53.0,25.4,0.0,4.9,0.0,2.6,371.0,11.0,1669.4,7.6
chicken_breast,protein,269.8,g,445.3,83.7,9.7,0.0,0.0,16.2,0.0,0.0,0.6,40.5,2.8,690.9,199.7
sunflower_seed,nut,89.7,g,501.9,18.0,43.8,17.2,7.4,0.0,1.2,0.0,30.2,67.0,4.5,554.3,7.7
butter,dairy,470.4,g,3289.8,4.1,371.6,0.5,0.0,3138.3,0.0,6.9,10.6,110.1,0.1,110.1,50.5
cucumber,vegetable,428.1,g,71.6,3.1,0.4,17.9,2.2,469.7,12.5,0.0,0.1,71.6,1.3,657.6,8.9
milk,dairy,316.4,g,135.4,11.0,3.2,16.1,0.0,148.3,2.9,3.9,0.3,364.2,0.1,483.5,141.8
oatmeal,grain,378.0,g,245.0,8.6,5.0,43.2,6.1,0.0,0.0,0.0,0.3,176.5,2.2,219.8,176.5
bread,grain,346.5,g,903.8,30.7,10.9,167.1,9.2,0.0,0.0,0.0,0.8,167.1,12.3,392.2,1674.6
tofu,protein,223.3,g,171.4,18.0,10.8,4.3,0.7,0.0,0.0,0.0,0.0,293.2,3.2,272.9,15.8
cheese,dairy,277.3,g,1070.4,66.6,87.9,3.5,0.0,705.6,0.0,1.6,0.6,1919.8,1.8,260.9,1653.5
spinach,vegetable,361.8,g,80.5,10.1,1.4,14.0,7.7,1641.1,98.3,0.0,7.1,346.4,9.5,1952.5,276.4
cucumber,vegetable,314.2,g,51.0,2.2,0.3,12.7,1.6,334.5,8.9,0.0,0.1,51.0,0.9,468.4,6.4
walnut,nut,66.6,g,425.7,9.8,42.3,9.1,4.4,0.0,0.8,0.0,0.5,63.8,1.9,287.0,1.3
cream,dairy,57.6,g,188.9,1.2,20.6,1.6,0.0,53.9,0.3,0.3,0.4,36.1,0.0,52.8,23.9
broccoli,vegetable,190.7,g,61.8,5.1,0.7,12.7,4.7,1131.9,162.1,0.0,1.4,85.4,1.3,574.1,60.0
orange,fruit,451.9,g,214.4,4.1,0.5,54.7,10.9,1026.5,242.7,0.0,0.8,182.5,0.5,825.7,0.0
cream,dairy,483.2,g,1696.7,10.5,184.6,14.0,0.0,484.1,3.0,2.5,3.8,324.4,0.2,474.1,214.6
sunflower_seed,nut,246.6,g,1390.3,50.0,121.4,47.6,20.5,0.0,3.3,0.0,83.7,185.7,12.5,1535.5,21.4
tomato,vegetable,188.1,g,32.4,1.6,0.4,7.2,2.2,1497.9,24.6,0.0,1.0,18.0,0.5,426.2,9.0
chia_seed,nut,215.0,g,1095.8,38.3,69.9,94.7,77.6,0.0,3.6,0.0,1.1,1422.8,17.4,917.7,36.1
yogurt,dairy,266.1,g,159.7,27.1,1.1,9.7,0.0,73.1,1.4,0.3,0.2,297.7,0.2,381.6,97.4
butter,dairy,489.8,g,3508.2,4.4,396.3,0.5,0.0,3346.8,0.0,7.3,11.4,117.4,0.1,117.4,53.8
salmon,protein,499.9,g,1052.6,126.5,60.7,0.0,0.0,754.0,19.7,55.7,18.0,45.5,1.7,1837.0,298.6
carrot,vegetable,465.3,g,182.3,4.0,0.9,44.5,12.5,3713.0,26.2,0.0,2.9,146.7,1.3,1422.9,306.8
beef,protein,104.6,g,254.6,26.5,15.3,0.0,0.0,0.0,0.0,0.0,0.1,18.3,2.6,323.9,73.3
butter,dairy,436.5,g,2989.4,3.8,337.7,0.4,0.0,2851.8,0.0,6.3,9.7,100.1,0.1,100.1,45.9
chicken_breast,protein,248.3,g,427.5,80.3,9.3,0.0,0.0,15.5,0.0,0.0,0.6,38.9,2.7,663.3,191.7
tofu,protein,187.8,g,138.7,14.6,8.8,3.5,0.5,0.0,0.0,0.0,0.0,237.3,2.6,220.9,12.8
cucumber,vegetable,189.9,g,31.3,1.4,0.2,7.8,1.0,205.3,5.5,0.0,0.1,31.3,0.5,287.4,3.9
chia_seed,nut,255.4,g,1271.1,44.5,81.1,109.9,90.0,0.0,4.2,0.0,1.3,1650.4,20.2,1064.5,41.8
cheese,dairy,499.7,g,2083.6,129.6,171.0,6.7,0.0,1373.5,0.0,3.1,1.1,3737.1,3.5,508.0,3218.8
rice,grain,148.1,g,199.6,4.1,0.5,43.0,0.6,0.0,0.0,0.0,0.2,15.4,0.3,53.7,1.5
beef,protein,366.5,g,918.0,95.5,55.1,0.0,0.0,0.0,0.0,0.0,0.4,66.1,9.5,1167.7,264.4
apple,fruit,377.0,g,203.9,1.2,0.8,54.9,9.4,11.8,18.0,0.0,0.7,23.5,0.5,419.5,3.9
strawberry,fruit,472.5,g,148.7,3.3,1.4,37.2,9.3,4.6,273.3,0.0,1.3,74.4,1.9,711.0,4.6
sunflower_seed,nut,207.9,g,1187.6,42.7,103.7,40.7,17.5,0.0,2.8,0.0,71.5,158.6,10.7,1311.6,18.3
apple,fruit,246.9,g,130.8,0.8,0.5,35.2,6.0,7.5,11.6,0.0,0.5,15.1,0.3,269.2,2.5
egg,protein,468.6,g,746.7,62.6,53.0,5.3,0.0,770.8,0.0,9.6,5.1,269.8,8.4,664.8,597.4
carrot,vegetable,272.7,g,109.2,2.4,0.5,26.6,7.5,2223.2,15.7,0.0,1.8,87.9,0.8,852.0,183.7
butter,dairy,216.7,g,1542.0,1.9,174.2,0.2,0.0,1471.0,0.0,3.2,5.0,51.6,0.0,51.6,23.7
chia_seed,nut,438.6,g,2173.0,76.0,138.6,187.8,153.8,0.0,7.2,0.0,2.2,2821.3,34.5,1819.8,71.5
carrot,vegetable,110.7,g,47.5,1.0,0.2,11.6,3.2,966.4,6.8,0.0,0.8,38.2,0.3,370.4,79.9
pasta,grain,374.0,g,485.3,18.5,4.1,92.6,6.7,0.0,0.0,0.0,0.2,25.9,4.8,163.0,22.2
cheese,dairy,211.4,g,869.8,54.1,71.4,2.8,0.0,573.4,0.0,1.3,0.5,1560.0,1.5,212.0,1343.6
yogurt,dairy,116.8,g,66.7,11.3,0.5,4.1,0.0,30.5,0.6,0.1,0.1,124.3,0.1,159.4,40.7
almond,nut,371.1,g,2069.4,75.1,178.7,78.6,44.7,0.0,0.0,0.0,91.6,961.4,13.3,2619.8,3.6
bread,grain,30.5,g,78.6,2.7,0.9,14.5,0.8,0.0,0.0,0.0,0.1,14.5,1.1,34.1,145.7
milk,dairy,224.1,g,94.9,7.7,2.3,11.3,0.0,104.0,2.0,2.7,0.2,255.4,0.1,339.0,99.4
tomato,vegetable,262.5,g,48.5,2.4,0.5,10.8,3.2,2244.1,36.9,0.0,1.5,26.9,0.7,638.5,13.5
apple,fruit,99.1,g,54.0,0.3,0.2,14.5,2.5,3.1,4.8,0.0,0.2,6.2,0.1,111.1,1.0
milk,dairy,264.8,g,111.6,9.0,2.7,13.3,0.0,122.3,2.4,3.2,0.2,300.3,0.1,398.7,116.9
sunflower_seed,nut,113.3,g,682.8,24.6,59.6,23.4,10.1,0.0,1.6,0.0,41.1,91.2,6.1,754.1,10.5
cucumber,vegetable,234.3,g,36.1,1.6,0.2,9.0,1.1,236.8,6.3,0.0,0.1,36.1,0.6,331.6,4.5
broccoli,vegetable,139.7,g,46.1,3.8,0.5,9.5,3.5,844.7,120.9,0.0,1.1,63.7,1.0,428.5,44.7
cream,dairy,409.1,g,1443.4,8.9,157.1,11.9,0.0,411.8,2.5,2.1,3.2,275.9,0.2,403.3,182.5
oatmeal,grain,168.5,g,111.4,3.9,2.3,19.7,2.8,0.0,0.0,0.0,0.1,80.3,1.0,99.9,80.3
chicken_breast,protein,351.1,g,606.8,114.0,13.2,0.0,0.0,22.1,0.0,0.0,0.8,55.2,3.8,941.4,272.1
pasta,grain,151.6,g,194.3,7.4,1.6,37.1,2.7,0.0,0.0,0.0,0.1,10.4,1.9,65.3,8.9
egg,protein,319.2,g,510.8,42.8,36.3,3.6,0.0,527.3,0.0,6.6,3.5,184.6,5.8,454.8,408.7
walnut,nut,418.3,g,2828.4,64.9,281.1,60.5,29.0,0.0,5.6,0.0,3.0,423.8,12.6,1907.3,8.6
strawberry,fruit,296.9,g,95.8,2.1,0.9,23.9,6.0,3.0,176.0,0.0,0.9,47.9,1.2,457.9,3.0
yogurt,dairy,39.8,g,23.0,3.9,0.2,1.4,0.0,10.5,0.2,0.0,0.0,42.9,0.0,55.0,14.1
beef,protein,468.6,g,1221.4,127.0,73.3,0.0,0.0,0.0,0.0,0.0,0.6,87.9,12.7,1553.6,351.8
milk,dairy,483.2,g,208.8,16.9,5.0,24.9,0.0,228.6,4.5,6.0,0.4,561.6,0.1,745.5,218.7
rice,grain,198.5,g,246.6,5.1,0.6,53.1,0.8,0.0,0.0,0.0,0.2,19.0,0.4,66.4,1.9
oatmeal,grain,273.6,g,177.9,6.3,3.7,31.4,4.4,0.0,0.0,0.0,0.2,128.2,1.6,159.6,128.2
quinoa,grain,140.6,g,171.7,6.3,2.7,31.5,4.0,0.0,0.0,0.0,0.9,24.3,2.1,246.1,10.0
broccoli,vegetable,478.1,g,167.0,13.8,2.0,34.4,12.8,3059.4,438.0,0.0,3.8,230.8,3.6,1551.8,162.1
quinoa,grain,185.9,g,216.2,7.9,3.4,39.6,5.0,0.0,0.0,0.0,1.1,30.6,2.7,309.9,12.6
yogurt,dairy,315.4,g,182.4,30.9,1.2,11.1,0.0,83.5,1.5,0.3,0.2,340.0,0.2,435.8,111.3
walnut,nut,182.0,g,1164.6,26.7,115.7,24.9,11.9,0.0,2.3,0.0,1.2,174.5,5.2,785.3,3.6
cheese,dairy,295.7,g,1222.5,76.0,100.4,4.0,0.0,805.9,0.0,1.8,0.6,2192.5,2.1,298.0,1888.4
chia_seed,nut,317.3,g,1522.5,53.3,97.1,131.6,107.8,0.0,5.0,0.0,1.6,1976.8,24.2,1275.0,50.1
apple,fruit,364.3,g,184.2,1.1,0.7,49.6,8.5,10.6,16.3,0.0,0.6,21.3,0.4,379.1,3.5
yogurt,dairy,139.1,g,82.2,13.9,0.6,5.0,0.0,37.6,0.7,0.1,0.1,153.2,0.1,196.3,50.1
almond,nut,241.9,g,1389.0,50.4,120.0,52.8,30.0,0.0,0.0,0.0,61.5,645.3,8.9,1758.5,2.4
rice,grain,208.1,g,278.2,5.8,0.6,59.9,0.9,0.0,0.0,0.0,0.2,21.4,0.4,74.9,2.1
rice,grain,300.4,g,392.2,8.1,0.9,84.5,1.2,0.0,0.0,0.0,0.3,30.2,0.6,105.6,3.0
strawberry,fruit,201.3,g,61.4,1.3,0.6,15.4,3.8,1.9,112.8,0.0,0.6,30.7,0.8,293.6,1.9
banana,fruit,138.4,g,124.2,1.5,0.4,32.1,3.6,4.2,12.1,0.0,0.1,7.0,0.4,499.5,1.4
orange,fruit,171.5,g,78.6,1.5,0.2,20.1,4.0,376.2,89.0,0.0,0.3,66.9,0.2,302.7,0.0
orange,fruit,440.3,g,216.7,4.1,0.5,55.3,11.1,1037.4,245.3,0.0,0.8,184.4,0.5,834.5,0.0
grape,fruit,64.0,g,39.8,0.4,0.1,10.3,0.6,1.9,2.1,0.0,0.1,6.4,0.2,122.5,1.3
beef,protein,30.8,g,74.7,7.8,4.5,0.0,0.0,0.0,0.0,0.0,0.0,5.4,0.8,95.1,21.5
grape,fruit,461.1,g,272.7,2.6,0.9,70.4,4.0,13.2,14.1,0.0,0.8,44.0,1.6,840.1,8.8
egg,protein,241.2,g,363.0,30.4,25.8,2.6,0.0,374.7,0.0,4.7,2.5,131.1,4.1,323.2,290.4
orange,fruit,39.5,g,18.8,0.4,0.0,4.8,1.0,90.1,21.3,0.0,0.1,16.0,0.0,72.5,0.0
orange,fruit,270.0,g,130.3,2.5,0.3,33.3,6.7,623.7,147.5,0.0,0.5,110.9,0.3,501.7,0.0
beef,protein,147.1,g,359.2,37.4,21.6,0.0,0.0,0.0,0.0,0.0,0.2,25.9,3.7,456.9,103.5
cream,dairy,468.6,g,1550.1,9.6,168.7,12.8,0.0,442.2,2.7,2.3,3.5,296.3,0.2,433.1,196.0
salmon,protein,276.0,g,571.8,68.7,33.0,0.0,0.0,409.6,10.7,30.2,9.8,24.7,0.9,997.9,162.2
walnut,nut,490.5,g,3262.7,74.8,324.3,69.8,33.4,0.0,6.5,0.0,3.5,488.9,14.5,2200.1,10.0
bread,grain,298.2,g,770.2,26.2,9.3,142.4,7.8,0.0,0.0,0.0,0.6,142.4,10.5,334.2,1427.0
tomato,vegetable,301.8,g,53.7,2.7,0.6,11.9,3.6,2486.2,40.9,0.0,1.6,29.8,0.8,707.4,14.9
sunflower_seed,nut,360.6,g,2009.0,72.2,175.4,68.8,29.6,0.0,4.8,0.0,121.0,268.3,18.1,2218.8,31.0
cucumber,vegetable,390.7,g,61.5,2.7,0.4,15.4,1.9,403.5,10.8,0.0,0.1,61.5,1.1,564.9,7.7
egg,protein,226.0,g,333.5,28.0,23.7,2.4,0.0,344.3,0.0,4.3,2.3,120.5,3.8,296.9,266.8
cheese,dairy,213.9,g,889.0,55.3,73.0,2.9,0.0,586.0,0.0,1.3,0.5,1594.4,1.5,216.7,1373.2
egg,protein,316.9,g,480.6,40.3,34.1,3.4,0.0,496.2,0.0,6.2,3.3,173.7,5.4,427.9,384.5
strawberry,fruit,92.9,g,31.0,0.7,0.3,7.7,1.9,1.0,56.9,0.0,0.3,15.5,0.4,148.0,1.0
cream,dairy,28.1,g,99.5,0.6,10.8,0.8,0.0,28.4,0.2,0.1,0.2,19.0,0.0,27.8,12.6
beef,protein,104.3,g,268.7,27.9,16.1,0.0,0.0,0.0,0.0,0.0,0.1,19.3,2.8,341.7,77.4
chia_seed,nut,174.2,g,846.5,29.6,54.0,73.2,59.9,0.0,2.8,0.0,0.9,1099.1,13.4,708.9,27.9
cream,dairy,452.0,g,1553.9,9.6,169.1,12.8,0.0,443.3,2.7,2.3,3.5,297.1,0.2,434.2,196.5
salmon,protein,410.9,g,851.1,102.3,49.1,0.0,0.0,609.7,16.0,45.0,14.5,36.8,1.4,1485.3,241.4
beef,protein,185.9,g,488.0,50.8,29.3,0.0,0.0,0.0,0.0,0.0,0.2,35.1,5.1,620.7,140.5
cheese,dairy,443.6,g,1867.6,116.1,153.3,6.0,0.0,1231.1,0.0,2.8,1.0,3349.6,3.2,455.3,2885.0
peanut,nut,376.9,g,2237.9,102.6,193.4,63.2,33.5,0.0,0.0,0.0,32.9,363.1,18.1,2782.6,71.0
tofu,protein,82.3,g,61.4,6.5,3.9,1.5,0.2,0.0,0.0,0.0,0.0,105.0,1.1,97.7,5.7
cheese,dairy,164.4,g,661.1,41.1,54.3,2.1,0.0,435.8,0.0,1.0,0.3,1185.7,1.1,161.2,1021.2
strawberry,fruit,66.0,g,22.0,0.5,0.2,5.5,1.4,0.7,40.4,0.0,0.2,11.0,0.3,105.2,0.7
apple,fruit,124.7,g,66.5,0.4,0.3,17.9,3.1,3.8,5.9,0.0,0.2,7.7,0.2,136.8,1.3
salmon,protein,443.2,g,879.3,105.7,50.7,0.0,0.0,629.9,16.5,46.5,15.0,38.0,1.4,1534.6,249.4
almond,nut,312.9,g,1857.6,67.4,160.4,70.6,40.1,0.0,0.0,0.0,82.2,863.0,11.9,2351.7,3.2
salmon,protein,63.5,g,130.9,15.7,7.6,0.0,0.0,93.8,2.5,6.9,2.2,5.7,0.2,228.5,37.1
egg,protein,166.1,g,256.2,21.5,18.2,1.8,0.0,264.5,0.0,3.3,1.7,92.6,2.9,228.1,205.0
rice,grain,453.2,g,588.3,12.2,1.4,126.7,1.8,0.0,0.0,0.0,0.5,45.3,0.9,158.4,4.5
strawberry,fruit,171.5,g,55.4,1.2,0.5,13.8,3.5,1.7,101.8,0.0,0.5,27.7,0.7,264.8,1.7
carrot,vegetable,153.8,g,61.3,1.3,0.3,14.9,4.2,1248.2,8.8,0.0,1.0,49.3,0.4,478.3,103.1
carrot,vegetable,417.7,g,173.8,3.8,0.8,42.4,11.9,3539.5,25.0,0.0,2.8,139.9,1.3,1356.5,292.5
pasta,grain,499.1,g,647.7,24.7,5.4,123.6,8.9,0.0,0.0,0.0,0.3,34.6,6.4,217.6,29.7
egg,protein,230.9,g,368.0,30.9,26.1,2.6,0.0,379.8,0.0,4.7,2.5,132.9,4.2,327.6,294.4
cucumber,vegetable,144.8,g,24.1,1.1,0.2,6.0,0.8,158.2,4.2,0.0,0.0,24.1,0.4,221.5,3.0
cream,dairy,413.2,g,1351.6,8.3,147.1,11.1,0.0,385.6,2.4,2.0,3.0,258.4,0.2,377.7,170.9
cheese,dairy,27.8,g,108.8,6.8,8.9,0.4,0.0,71.7,0.0,0.2,0.1,195.2,0.2,26.5,168.1
walnut,nut,205.3,g,1299.2,29.8,129.1,27.8,13.3,0.0,2.6,0.0,1.4,194.7,5.8,876.1,4.0
egg,protein,470.9,g,697.5,58.5,49.5,4.9,0.0,720.0,0.0,9.0,4.7,252.0,7.9,621.0,558.0
peanut,nut,437.0,g,2402.7,110.2,207.6,67.8,36.0,0.0,0.0,0.0,35.3,389.9,19.4,2987.5,76.3
rice,grain,297.3,g,368.6,7.7,0.9,79.4,1.1,0.0,0.0,0.0,0.3,28.4,0.6,99.2,2.8
chicken_breast,protein,207.8,g,347.7,65.3,7.6,0.0,0.0,12.6,0.0,0.0,0.5,31.6,2.2,539.4,155.9
oatmeal,grain,335.3,g,219.0,7.7,4.5,38.7,5.5,0.0,0.0,0.0,0.3,157.8,1.9,196.5,157.8
bread,grain,420.5,g,1161.9,39.5,14.0,214.8,11.8,0.0,0.0,0.0,1.0,214.8,15.8,504.2,2152.8
butter,dairy,289.7,g,2054.3,2.6,232.1,0.3,0.0,1959.8,0.0,4.3,6.6,68.8,0.1,68.8,31.5
egg,protein,173.9,g,272.5,22.9,19.3,1.9,0.0,281.3,0.0,3.5,1.8,98.5,3.1,242.6,218.0
bread,grain,377.1,g,1045.0,35.5,12.6,193.2,10.6,0.0,0.0,0.0,0.9,193.2,14.2,453.5,1936.2
walnut,nut,476.2,g,3237.2,74.2,321.7,69.3,33.2,0.0,6.4,0.0,3.5,485.1,14.4,2182.9,9.9
tofu,protein,61.7,g,48.7,5.1,3.1,1.2,0.2,0.0,0.0,0.0,0.0,83.3,0.9,77.5,4.5
milk,dairy,442.2,g,176.7,14.3,4.2,21.0,0.0,193.6,3.8,5.0,0.3,475.5,0.1,631.2,185.2
spinach,vegetable,142.6,g,34.0,4.3,0.6,5.9,3.3,694.1,41.6,0.0,3.0,146.5,4.0,825.8,116.9
oatmeal,grain,137.6,g,96.9,3.4,2.0,17.1,2.4,0.0,0.0,0.0,0.1,69.8,0.9,86.9,69.8
carrot,vegetable,315.8,g,126.3,2.8,0.6,30.8,8.6,2572.9,18.2,0.0,2.0,101.7,0.9,986.0,212.6
quinoa,grain,65.7,g,78.9,2.9,1.2,14.5,1.8,0.0,0.0,0.0,0.4,11.2,1.0,113.1,4.6
oatmeal,grain,379.8,g,261.6,9.2,5.4,46.2,6.5,0.0,0.0,0.0,0.3,188.5,2.3,234.7,188.5
grape,fruit,473.2,g,287.9,2.8,0.9,74.3,4.2,13.9,14.9,0.0,0.9,46.4,1.7,887.0,9.3
orange,fruit,453.2,g,221.1,4.2,0.5,56.5,11.3,1058.6,250.3,0.0,0.8,188.2,0.5,851.5,0.0
tomato,vegetable,174.5,g,30.0,1.5,0.3,6.7,2.0,1388.1,22.8,0.0,0.9,16.7,0.4,394.9,8.3
broccoli,vegetable,451.0,g,155.8,12.8,1.8,32.1,11.9,2855.1,408.8,0.0,3.6,215.4,3.3,1448.2,151.2
salmon,protein,271.1,g,590.0,70.9,34.0,0.0,0.0,422.7,11.1,31.2,10.1,25.5,1.0,1029.7,167.4
rice,grain,333.0,g,432.2,9.0,1.0,93.1,1.3,0.0,0.0,0.0,0.4,33.2,0.7,116.4,3.3
chicken_breast,protein,186.2,g,311.4,58.5,6.8,0.0,0.0,11.3,0.0,0.0,0.4,28.3,2.0,483.1,139.6
salmon,protein,82.4,g,179.6,21.6,10.4,0.0,0.0,128.7,3.4,9.5,3.1,7.8,0.3,313.5,50.9
beef,protein,127.5,g,328.0,34.1,19.7,0.0,0.0,0.0,0.0,0.0,0.2,23.6,3.4,417.2,94.5
almond,nut,277.5,g,1607.6,58.3,138.8,61.1,34.7,0.0,0.0,0.0,71.2,746.9,10.3,2035.2,2.8
oatmeal,grain,346.5,g,223.9,7.9,4.6,39.5,5.6,0.0,0.0,0.0,0.3,161.3,2.0,200.8,161.3
tofu,protein,165.4,g,121.7,12.8,7.7,3.0,0.5,0.0,0.0,0.0,0.0,208.3,2.2,193.8,11.2
rice,grain,370.3,g,477.5,9.9,1.1,102.8,1.5,0.0,0.0,0.0,0.4,36.7,0.7,128.5,3.7
walnut,nut,221.7,g,1470.0,33.7,146.1,31.5,15.1,0.0,2.9,0.0,1.6,220.3,6.5,991.2,4.5
orange,fruit,167.1,g,77.5,1.5,0.2,19.8,4.0,371.0,87.7,0.0,0.3,65.9,0.2,298.4,0.0
strawberry,fruit,182.8,g,56.1,1.2,0.5,14.0,3.5,1.8,103.1,0.0,0.5,28.0,0.7,268.2,1.8
banana,fruit,266.4,g,227.8,2.8,0.8,58.9,6.7,7.7,22.3,0.0,0.3,12.8,0.7,916.5,2.6
banana,fruit,102.3,g,88.6,1.1,0.3,22.9,2.6,3.0,8.7,0.0,0.1,5.0,0.3,356.5,1.0
spinach,vegetable,49.1,g,11.2,1.4,0.2,2.0,1.1,229.3,13.7,0.0,1.0,48.4,1.3,272.9,38.6
beef,protein,269.7,g,646.4,67.2,38.8,0.0,0.0,0.0,0.0,0.0,0.3,46.5,6.7,822.2,186.2
butter,dairy,60.7,g,445.3,0.6,50.3,0.1,0.0,424.8,0.0,0.9,1.4,14.9,0.0,14.9,6.8
apple,fruit,83.4,g,42.4,0.2,0.2,11.4,2.0,2.4,3.8,0.0,0.1,4.9,0.1,87.2,0.8
milk,dairy,272.7,g,112.2,9.1,2.7,13.4,0.0,122.9,2.4,3.2,0.2,301.9,0.1,400.7,117.6
cheese,dairy,375.8,g,1522.9,94.7,125.0,4.9,0.0,1003.9,0.0,2.3,0.8,2731.3,2.6,371.2,2352.5
bread,grain,357.2,g,915.3,31.1,11.1,169.2,9.3,0.0,0.0,0.0,0.8,169.2,12.4,397.2,1695.9
cucumber,vegetable,104.2,g,16.2,0.7,0.1,4.1,0.5,106.4,2.8,0.0,0.0,16.2,0.3,148.9,2.0
sunflower_seed,nut,329.7,g,1947.0,70.0,170.0,66.7,28.7,0.0,4.7,0.0,117.3,260.0,17.5,2150.4,30.0
carrot,vegetable,390.2,g,162.2,3.6,0.8,39.6,11.1,3302.6,23.3,0.0,2.6,130.5,1.2,1265.7,272.9
